CustomerID,Recency,Frequency,MonetaryValue,Recency_log,Frequency_log,Monetary_log
12705,1,3,3164.1,0.6931471805599453,1.3862943611198906,8.059939929655766
12707,91,1,603.42,4.5217885770490405,0.6931471805599453,6.404269320519532
12708,31,4,966.22,3.4657359027997265,1.6094379124341003,6.874425977333276
12709,16,7,3897.87,2.833213344056216,2.0794415416798357,8.26844204654421
12710,1,1,718.96,0.6931471805599453,0.6931471805599453,6.5791956549112784
12712,12,7,2120.68,2.5649493574615367,2.0794415416798357,7.659963506671286
12714,6,2,1761.92,1.9459101490553132,1.0986122886681098,7.474726804170336
12717,45,1,609.74,3.828641396489095,0.6931471805599453,6.414671336692304
12720,19,8,2051.29,2.995732273553991,2.1972245773362196,7.62671152184121
12721,46,3,1107.82,3.8501476017100584,1.3862943611198906,7.011051665791002
12724,131,1,154.9,4.882801922586371,0.6931471805599453,5.049214776063731
12725,170,1,427.8,5.14166355650266,0.6931471805599453,6.060990609756592
12726,13,4,1111.28,2.6390573296152584,1.6094379124341003,7.014167241675741
12727,81,4,2007.32,4.406719247264253,1.6094379124341003,7.605053830664558
12728,57,3,617.31,4.060443010546419,1.3862943611198906,6.426989949812354
12731,11,6,8230.09,2.4849066497880004,1.9459101490553132,9.015673727185737
12733,33,1,383.95,3.5263605246161616,0.6931471805599453,5.953113455724059
12734,152,1,110.39999999999999,5.030437921392435,0.6931471805599453,4.713127327493184
12735,115,2,779.5699999999999,4.7535901911063645,1.0986122886681098,6.660024422032584
12736,132,1,234.0,4.890349128221754,0.6931471805599453,5.459585514144159
12738,171,1,155.35,5.147494476813453,0.6931471805599453,5.05209708390385
12744,48,4,10262.65,3.8918202981106265,1.6094379124341003,9.236363805947889
12747,17,5,1763.05,2.8903717578961645,1.791759469228055,7.475367580836235
12748,10,83,9158.63,2.3978952727983707,4.430816798843313,9.122561063839255
12749,12,1,859.1,2.5649493574615367,0.6931471805599453,6.757048661557434
12753,48,4,12940.51,3.8918202981106265,1.6094379124341003,9.468195253673445
12754,35,3,3010.74,3.58351893845611,1.3862943611198906,8.010273263812737
12755,80,2,3811.9500000000003,4.394449154672439,1.0986122886681098,8.246158446737232
12757,10,2,1160.5500000000002,2.3978952727983707,1.0986122886681098,7.0575105990669735
12758,76,1,1570.19,4.343805421853684,0.6931471805599453,7.359588573017829
12759,75,1,444.8,4.330733340286331,0.6931471805599453,6.099870420951769
12763,168,1,320.08,5.1298987149230735,0.6931471805599453,5.771690313263376
12764,116,1,1693.88,4.762173934797756,0.6931471805599453,7.435367220848186
12766,40,4,4015.71,3.713572066704308,1.6094379124341003,8.29821843857424
12769,38,1,1143.6,3.6635616461296463,0.6931471805599453,7.042810509975002
12770,10,1,1351.45,2.3978952727983707,0.6931471805599453,7.209673041460572
12775,3,3,744.88,1.3862943611198906,1.3862943611198906,6.614564729355893
12778,58,3,408.06,4.07753744390572,1.3862943611198906,6.0138618445500205
12779,48,5,2222.2,3.8918202981106265,1.791759469228055,7.706702878428294
12781,84,1,549.26,4.442651256490317,0.6931471805599453,6.310390893798908
12782,53,3,1562.95,3.9889840465642745,1.3862943611198906,7.354969951284764
12785,164,1,311.95,5.10594547390058,0.6931471805599453,5.74604343337071
12791,173,1,192.60000000000002,5.159055299214529,0.6931471805599453,5.265794174842477
12792,56,1,400.54,4.04305126783455,0.6931471805599453,5.995307154825432
12793,134,2,545.48,4.90527477843843,1.0986122886681098,6.303497710423594
12797,165,1,254.03,5.111987788356544,0.6931471805599453,5.541381185297377
12808,168,1,129.4,5.1298987149230735,0.6931471805599453,4.870606649492553
12811,60,3,514.85,4.110873864173311,1.3862943611198906,6.245816025546385
12817,80,1,166.04000000000002,4.394449154672439,0.6931471805599453,5.118233304694274
12818,61,1,1542.08,4.127134385045092,0.6931471805599453,7.341535698070348
12820,126,1,170.46,4.844187086458591,0.6931471805599453,5.14435000325061
12821,13,1,92.72,2.6390573296152584,0.6931471805599453,4.540311613639595
12823,54,3,994.5,4.007333185232471,1.3862943611198906,6.903245123504251
12826,116,3,697.1,4.762173934797756,1.3862943611198906,6.548362358976356
12829,136,2,293.0,4.919980925828125,1.0986122886681098,5.683579767338681
12831,62,1,215.05,4.143134726391533,0.6931471805599453,5.3755098623779425
12834,82,1,312.38,4.418840607796598,0.6931471805599453,5.7474165116762626
12836,18,2,1661.4,2.9444389791664403,1.0986122886681098,7.416017620344963
12838,173,1,390.79,5.159055299214529,0.6931471805599453,5.970725981958582
12839,87,3,1089.01,4.477336814478207,1.3862943611198906,6.993942149493032
12840,14,2,1577.97,2.70805020110221,1.0986122886681098,7.364528014708464
12841,22,12,1939.73,3.1354942159291497,2.5649493574615367,7.570819469938344
12842,108,1,310.73,4.6913478822291435,0.6931471805599453,5.742137428532665
12843,13,3,627.0600000000001,2.6390573296152584,1.3862943611198906,6.442635703305684
12845,67,4,354.09000000000003,4.219507705176107,1.6094379124341003,5.872371278471126
12849,68,1,668.85,4.23410650459726,0.6931471805599453,6.507053806722995
12852,94,1,311.55,4.553876891600541,0.6931471805599453,5.744764456377822
12853,39,3,885.0,3.6888794541139363,1.3862943611198906,6.786716950605081
12854,41,2,810.37,3.7376696182833684,1.0986122886681098,6.698724176955967
12855,172,1,38.1,5.153291594497779,0.6931471805599453,3.66612246699132
12857,10,2,1106.4,2.3978952727983707,1.0986122886681098,7.009770204388867
12866,83,1,559.12,4.430816798843313,0.6931471805599453,6.3281510464875765
12867,13,4,1729.39,2.6390573296152584,1.6094379124341003,7.456102095611517
12868,17,5,1359.0,2.8903717578961645,1.791759469228055,7.215239978730097
12871,7,1,132.0,2.0794415416798357,0.6931471805599453,4.890349128221754
12872,126,2,599.97,4.844187086458591,1.0986122886681098,6.398545016483998
12873,81,1,374.0,4.406719247264253,0.6931471805599453,5.926926025970411
12875,162,1,293.76000000000005,5.093750200806762,0.6931471805599453,5.686161465898799
12877,18,6,589.12,2.9444389791664403,1.9459101490553132,6.380325906049366
12878,36,2,854.99,3.6109179126442243,1.0986122886681098,6.752258693830513
12881,75,1,298.0,4.330733340286331,0.6931471805599453,5.700443573390687
12886,19,1,775.0,2.995732273553991,0.6931471805599453,6.654152520183219
12888,13,2,354.12,2.6390573296152584,1.0986122886681098,5.87245576052578
12891,20,2,246.00000000000003,3.044522437723423,1.0986122886681098,5.5093883366279774
12897,4,2,216.5,1.6094379124341003,1.0986122886681098,5.382198850528739
12901,12,9,4814.76,2.5649493574615367,2.302585092994046,8.479649151859864
12902,64,1,138.68,4.174387269895637,0.6931471805599453,4.939354092091292
12908,112,1,318.0,4.727387818712341,0.6931471805599453,5.765191102784844
12909,1,3,1528.37,0.6931471805599453,1.3862943611198906,7.332611164882233
12910,41,1,720.22,3.7376696182833684,0.6931471805599453,6.580944222503163
12913,82,3,866.39,4.418840607796598,1.3862943611198906,6.765488702628331
12915,172,1,199.65,5.153291594497779,0.6931471805599453,5.301562096712925
12916,1,3,2251.58,0.6931471805599453,1.3862943611198906,7.7198315049450414
12921,12,13,5514.4400000000005,2.5649493574615367,2.6390573296152584,8.61530671091676
12924,75,2,287.99,4.330733340286331,1.0986122886681098,5.666392085437642
12928,41,2,780.04,3.7376696182833684,1.0986122886681098,6.660626364917416
12929,111,1,117.85,4.718498871295094,0.6931471805599453,4.777862193806203
12931,3,7,3920.7000000000003,1.3862943611198906,2.0794415416798357,8.274280512244735
12933,83,1,110.75,4.430816798843313,0.6931471805599453,4.716264233493678
12935,3,2,866.23,1.3862943611198906,1.0986122886681098,6.765304224182961
12937,67,1,217.43,4.219507705176107,0.6931471805599453,5.3864655970747295
12939,72,3,7228.32,4.290459441148391,1.3862943611198906,8.885900258170809
12942,165,1,258.75,5.111987788356544,0.6931471805599453,5.5597196299793366
12944,154,1,286.95,5.043425116919247,0.6931471805599453,5.6627868539526816
12945,88,1,462.95,4.48863636973214,0.6931471805599453,6.139776787799188
12947,34,3,1035.27,3.5553480614894135,1.3862943611198906,6.943383006625137
12948,14,3,886.26,2.70805020110221,1.3862943611198906,6.7881380622435925
12949,6,3,2250.7,1.9459101490553132,1.3862943611198906,7.719440765465614
12951,3,4,624.88,1.3862943611198906,1.6094379124341003,6.439158659433857
12955,3,3,697.42,1.3862943611198906,1.3862943611198906,6.548820640999671
12956,105,1,108.07,4.663439094112067,0.6931471805599453,4.691989877940651
12957,4,3,1128.77,1.6094379124341003,1.3862943611198906,7.029769351166337
12963,165,1,365.8,5.111987788356544,0.6931471805599453,5.9048167403823095
12967,157,2,1660.9,5.062595033026967,1.0986122886681098,7.415716805133478
12970,122,2,23.8,4.812184355372417,1.0986122886681098,3.2108436531709366
12971,1,37,4472.12,0.6931471805599453,3.6375861597263857,8.405841430705456
12976,11,1,738.6,2.4849066497880004,0.6931471805599453,6.60610949951297
12980,10,6,4566.360000000001,2.3978952727983707,1.9459101490553132,8.426690636441403
12982,42,1,390.54,3.7612001156935624,0.6931471805599453,5.970087681348397
12988,91,1,505.82,4.5217885770490405,0.6931471805599453,6.228155910967461
12989,38,5,2629.06,3.6635616461296463,1.791759469228055,7.874761938599795
12990,109,1,97.5,4.700480365792417,0.6931471805599453,4.590056548178043
12993,7,2,175.3,2.0794415416798357,1.0986122886681098,5.172187089403825
12994,68,1,352.6,4.23410650459726,0.6931471805599453,5.868166330763488
12997,36,2,608.47,3.6109179126442243,1.0986122886681098,6.4125897270372665
12999,4,2,379.38,1.6094379124341003,1.0986122886681098,5.941170753053515
13000,59,2,458.53000000000003,4.0943445622221,1.0986122886681098,6.1302042280214595
13001,17,9,7311.0,2.8903717578961645,2.302585092994046,8.897272113133987
13002,117,1,120.95,4.770684624465665,0.6931471805599453,4.80361112466193
13003,14,1,59.050000000000004,2.70805020110221,0.6931471805599453,4.095177548525992
13004,14,7,2448.02,2.70805020110221,2.0794415416798357,7.803443223517433
13005,46,1,321.65,3.8501476017100584,0.6931471805599453,5.776568144381849
13008,123,1,229.47,4.820281565605037,0.6931471805599453,5.4401207021224
13011,171,1,50.550000000000004,5.147494476813453,0.6931471805599453,3.942552210462969
13012,13,3,707.39,2.6390573296152584,1.3862943611198906,6.5629947894905785
13013,12,4,2372.29,2.5649493574615367,1.6094379124341003,7.772032457144259
13014,20,3,1328.03,3.044522437723423,1.3862943611198906,7.192204631821902
13015,45,3,979.37,3.828641396489095,1.3862943611198906,6.8879300514305735
13018,7,10,3307.09,2.0794415416798357,2.3978952727983707,8.104126262544948
13021,15,3,765.0,2.772588722239781,1.3862943611198906,6.641182169740591
13026,20,2,243.72000000000003,3.044522437723423,1.0986122886681098,5.500114699842648
13027,33,3,3840.0,3.5263605246161616,1.3862943611198906,8.253488028345904
13029,153,1,382.5,5.0369526024136295,0.6931471805599453,5.949339620807311
13030,167,1,402.36,5.123963979403259,0.6931471805599453,5.999829463439609
13033,157,1,190.55,5.062595033026967,0.6931471805599453,5.255148871146658
13034,168,1,165.86,5.1298987149230735,0.6931471805599453,5.117155137473929
13035,60,1,333.0,4.110873864173311,0.6931471805599453,5.811140992976701
13037,18,2,577.32,2.9444389791664403,1.0986122886681098,6.360127348692042
13038,90,1,395.1,4.51085950651685,0.6931471805599453,5.981666704627871
13043,72,1,516.42,4.290459441148391,0.6931471805599453,6.248854923817375
13044,90,1,560.47,4.51085950651685,0.6931471805599453,6.330558344434147
13046,65,1,197.72,4.189654742026425,0.6931471805599453,5.291896798745114
13047,19,6,1671.68,2.995732273553991,1.9459101490553132,7.422182409529795
13048,38,2,923.42,3.6635616461296463,1.0986122886681098,6.829166513821739
13049,117,1,153.78000000000003,4.770684624465665,0.6931471805599453,5.042004753842313
13050,3,9,2873.96,1.3862943611198906,2.302585092994046,7.9637940400911855
13052,12,1,348.15000000000003,2.5649493574615367,0.6931471805599453,5.8555016292920445
13055,13,1,344.86,2.6390573296152584,0.6931471805599453,5.846034068897776
13059,49,1,183.4,3.912023005428146,0.6931471805599453,5.2171073111224935
13060,53,1,307.53000000000003,3.9889840465642745,0.6931471805599453,5.731819083350057
13064,127,1,203.3,4.852030263919617,0.6931471805599453,5.319589501823576
13065,172,1,205.86,5.153291594497779,0.6931471805599453,5.3320422359496575
13068,119,1,165.0,4.787491742782046,0.6931471805599453,5.111987788356544
13069,11,12,2409.11,2.4849066497880004,2.5649493574615367,7.787427668596611
13072,66,1,177.15,4.204692619390966,0.6931471805599453,5.182625892051845
13077,89,3,576.19,4.499809670330265,1.3862943611198906,6.358171501732311
13078,25,9,3980.46,3.258096538021482,2.302585092994046,8.289403865182134
13081,17,7,14463.51,2.8903717578961645,2.0794415416798357,9.579453341966092
13082,35,5,1960.18,3.58351893845611,1.791759469228055,7.581301611887022
13085,95,1,278.1,4.564348191467836,0.6931471805599453,5.6315701405422764
13089,7,49,26950.98,2.0794415416798357,3.912023005428146,10.201812043026155
13090,38,7,3111.6,3.6635616461296463,2.0794415416798357,8.04321366877091
13092,11,4,439.75,2.4849066497880004,1.6094379124341003,6.08847782127798
13093,75,8,7832.47,4.330733340286331,2.1972245773362196,8.966160858120457
13094,5,7,940.44,1.791759469228055,2.0794415416798357,6.847410617973018
13097,33,5,3002.16,3.5263605246161616,1.791759469228055,8.007420346617279
13098,12,7,6373.98,2.5649493574615367,2.0794415416798357,8.760136232766804
13101,33,1,101.19,3.5263605246161616,0.6931471805599453,4.626833825624118
13102,19,13,3469.82,2.995732273553991,2.6390573296152584,8.152146156262996
13104,67,2,213.72,4.219507705176107,1.0986122886681098,5.369334853783317
13107,133,1,566.84,4.897839799950911,0.6931471805599453,6.341839688898187
13108,172,1,350.06,5.153291594497779,0.6931471805599453,5.8609571490281995
13110,56,3,732.49,4.04305126783455,1.3862943611198906,6.597813964224936
13113,1,15,8063.66,0.6931471805599453,2.772588722239781,8.995246832200106
13117,17,6,751.37,2.8903717578961645,1.9459101490553132,6.623228224223657
13118,8,3,799.7,2.1972245773362196,1.3862943611198906,6.685486345078588
13120,38,1,30.6,3.6635616461296463,0.6931471805599453,3.4531571205928664
13121,68,1,283.73,4.23410650459726,0.6931471805599453,5.6515413628105104
13122,40,1,903.6700000000001,3.713572066704308,0.6931471805599453,6.807570236318296
13124,51,2,2516.47,3.9512437185814275,1.0986122886681098,7.831009707937802
13126,52,5,1077.42,3.970291913552122,1.791759469228055,6.983252285980133
13132,61,1,77.3,4.127134385045092,0.6931471805599453,4.360547602996758
13133,73,2,109.8,4.30406509320417,1.0986122886681098,4.707726774313183
13134,33,2,525.7,3.5263605246161616,1.0986122886681098,6.266631126489344
13136,12,1,574.46,2.5649493574615367,0.6931471805599453,6.355169720967915
13137,52,2,847.44,3.970291913552122,1.0986122886681098,6.743399369151016
13138,40,2,386.85,3.713572066704308,1.0986122886681098,5.960618666936881
13139,14,2,1170.02,2.70805020110221,1.0986122886681098,7.065630442871165
13140,165,1,158.26,5.111987788356544,0.6931471805599453,5.070538086829298
13141,13,4,1401.03,2.6390573296152584,1.6094379124341003,7.2456764653684544
13144,132,1,110.95,4.890349128221754,0.6931471805599453,4.718052343044764
13145,171,1,295.0,5.147494476813453,0.6931471805599453,5.69035945432406
13148,32,6,1779.38,3.4965075614664802,1.9459101490553132,7.484582103647914
13149,89,1,376.74,4.499809670330265,0.6931471805599453,5.9342061282677
13151,95,1,1257.8700000000001,4.564348191467836,0.6931471805599453,7.1379697721602025
13155,126,2,569.2,4.844187086458591,1.0986122886681098,6.345987176478571
13157,41,2,497.94,3.7376696182833684,1.0986122886681098,6.212485848041091
